"product_id_1","actual_start_time_1","product_id_2","actual_start_time_2","product_id_3","actual_start_time_3","product_id_4","actual_start_time_4","product_id_5","actual_start_time_5","product_id_6","actual_start_time_6","kojo_id_7","kosou_srl_no_7","pf_ondo_7","pf_koubu_ondo_7","pf_neck_ondo_7","p1_aturyoku_7","p2_aturyoku_7","pb_aturyoku_7","kojo_id_8","trace_srl_no_8","nakami_ondo_8","ibutu_roka_jdgmnt_rslt_8"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000852_690","2022-03-24T18:00:19.744+09:00","Filling_0000000847_698","2022-03-24T17:59:52.184+09:00","Filling_0000000847_698","2022-03-24T17:59:51.616+09:00","Blow_0000000847_228","2022-03-24T17:59:50.302+09:00","E001","Blow_0000000847_228","40945","79767","58037","36282","50480","24306","E001","Filling_0000000847_698","461.81","333"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000852_690","2022-03-24T18:00:19.744+09:00","Filling_0000000848_978","2022-03-24T17:59:56.894+09:00","Filling_0000000848_978","2022-03-24T17:59:56.340+09:00","Blow_0000000848_664","2022-03-24T17:59:55.067+09:00","E001","Blow_0000000848_664","84736","77839","64152","53849","42721","41117","E001","Filling_0000000848_978","790.23","625"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000852_690","2022-03-24T18:00:19.744+09:00","Filling_0000000849_057","2022-03-24T18:00:02.358+09:00","Filling_0000000849_057","2022-03-24T18:00:01.746+09:00","Blow_0000000849_124","2022-03-24T18:00:00.141+09:00","E001","Blow_0000000849_124","61118","94201","65399","25673","90772","29266","E001","Filling_0000000849_057","161.24","759"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000852_690","2022-03-24T18:00:19.744+09:00","Filling_0000000850_842","2022-03-24T18:00:07.292+09:00","Filling_0000000850_842","2022-03-24T18:00:06.702+09:00","Blow_0000000850_574","2022-03-24T18:00:05.277+09:00","E001","Blow_0000000850_574","38890","53684","84894","20675","71922","37941","E001","Filling_0000000850_842","803.27","198"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000852_690","2022-03-24T18:00:19.744+09:00","Filling_0000000851_366","2022-03-24T18:00:12.122+09:00","Filling_0000000851_366","2022-03-24T18:00:11.596+09:00","Blow_0000000851_896","2022-03-24T18:00:10.150+09:00","E001","Blow_0000000851_896","7686","61119","36253","45181","11868","80909","E001","Filling_0000000851_366","791.05","79"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000852_690","2022-03-24T18:00:19.744+09:00","Filling_0000000852_459","2022-03-24T18:00:16.981+09:00","Filling_0000000852_459","2022-03-24T18:00:16.400+09:00","Blow_0000000852_381","2022-03-24T18:00:15.008+09:00","E001","Blow_0000000852_381","27048","44150","92846","57593","62978","40689","E001","Filling_0000000852_459","663.11","638"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000858_883","2022-03-24T18:00:52.112+09:00","Filling_0000000853_199","2022-03-24T18:00:23.256+09:00","Filling_0000000853_199","2022-03-24T18:00:22.609+09:00","Blow_0000000853_322","2022-03-24T18:00:21.158+09:00","E001","Blow_0000000853_322","69614","87041","13813","81948","38241","36226","E001","Filling_0000000853_199","91.36","783"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000858_883","2022-03-24T18:00:52.112+09:00","Filling_0000000854_198","2022-03-24T18:00:28.557+09:00","Filling_0000000854_198","2022-03-24T18:00:28.012+09:00","Blow_0000000854_709","2022-03-24T18:00:26.473+09:00","E001","Blow_0000000854_709","64542","28919","71265","2634","88577","97362","E001","Filling_0000000854_198","524.21","815"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000858_883","2022-03-24T18:00:52.112+09:00","Filling_0000000855_121","2022-03-24T18:00:33.735+09:00","Filling_0000000855_121","2022-03-24T18:00:33.069+09:00","Blow_0000000855_072","2022-03-24T18:00:31.559+09:00","E001","Blow_0000000855_072","60964","3576","10270","47915","61739","18741","E001","Filling_0000000855_121","865.88","272"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000858_883","2022-03-24T18:00:52.112+09:00","Filling_0000000856_825","2022-03-24T18:00:39.113+09:00","Filling_0000000856_825","2022-03-24T18:00:38.553+09:00","Blow_0000000856_718","2022-03-24T18:00:36.962+09:00","E001","Blow_0000000856_718","26897","29454","96127","2974","26057","7757","E001","Filling_0000000856_825","742.13","632"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000858_883","2022-03-24T18:00:52.112+09:00","Filling_0000000857_456","2022-03-24T18:00:44.577+09:00","Filling_0000000857_456","2022-03-24T18:00:44.021+09:00","Blow_0000000857_779","2022-03-24T18:00:42.318+09:00","E001","Blow_0000000857_779","86905","9670","25513","78566","45605","80796","E001","Filling_0000000857_456","420.49","563"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000858_883","2022-03-24T18:00:52.112+09:00","Filling_0000000858_973","2022-03-24T18:00:49.318+09:00","Filling_0000000858_973","2022-03-24T18:00:48.721+09:00","Blow_0000000858_475","2022-03-24T18:00:47.387+09:00","E001","Blow_0000000858_475","28360","55554","87060","25874","99355","66763","E001","Filling_0000000858_973","403.05","774"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000864_106","2022-03-24T18:01:23.056+09:00","Filling_0000000859_046","2022-03-24T18:00:55.547+09:00","Filling_0000000859_046","2022-03-24T18:00:54.974+09:00","Blow_0000000859_917","2022-03-24T18:00:53.534+09:00","E001","Blow_0000000859_917","22244","86066","64415","87406","49961","60722","E001","Filling_0000000859_046","944.11","587"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000864_106","2022-03-24T18:01:23.056+09:00","Filling_0000000860_801","2022-03-24T18:01:00.721+09:00","Filling_0000000860_801","2022-03-24T18:01:00.160+09:00","Blow_0000000860_309","2022-03-24T18:00:58.551+09:00","E001","Blow_0000000860_309","35253","41789","77935","35482","53092","29962","E001","Filling_0000000860_801","54.98","985"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000864_106","2022-03-24T18:01:23.056+09:00","Filling_0000000861_919","2022-03-24T18:01:05.740+09:00","Filling_0000000861_919","2022-03-24T18:01:05.186+09:00","Blow_0000000861_569","2022-03-24T18:01:03.773+09:00","E001","Blow_0000000861_569","41571","6452","3712","78453","5535","44359","E001","Filling_0000000861_919","707.2","591"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000864_106","2022-03-24T18:01:23.056+09:00","Filling_0000000862_062","2022-03-24T18:01:10.728+09:00","Filling_0000000862_062","2022-03-24T18:01:10.143+09:00","Blow_0000000862_197","2022-03-24T18:01:08.717+09:00","E001","Blow_0000000862_197","5215","20732","4012","20182","21602","42777","E001","Filling_0000000862_062","960.74","74"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000864_106","2022-03-24T18:01:23.056+09:00","Filling_0000000863_578","2022-03-24T18:01:15.550+09:00","Filling_0000000863_578","2022-03-24T18:01:14.982+09:00","Blow_0000000863_182","2022-03-24T18:01:13.615+09:00","E001","Blow_0000000863_182","93661","33491","22555","28217","56077","20851","E001","Filling_0000000863_578","513.71","195"
"Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Pallet Packaging_0000000864_062","2022-03-24T18:01:24.160+09:00","Case Packaging_0000000864_106","2022-03-24T18:01:23.056+09:00","Filling_0000000864_305","2022-03-24T18:01:20.401+09:00","Filling_0000000864_305","2022-03-24T18:01:19.817+09:00","Blow_0000000864_507","2022-03-24T18:01:18.405+09:00","E001","Blow_0000000864_507","51711","33066","8241","73194","81418","76367","E001","Filling_0000000864_305","475.47","174"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000870_605","2022-03-24T18:01:58.165+09:00","Filling_0000000865_922","2022-03-24T18:01:30.456+09:00","Filling_0000000865_922","2022-03-24T18:01:29.861+09:00","Blow_0000000865_442","2022-03-24T18:01:28.489+09:00","E001","Blow_0000000865_442","11145","64470","30276","39178","98323","62963","E001","Filling_0000000865_922","608.83","132"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000870_605","2022-03-24T18:01:58.165+09:00","Filling_0000000866_265","2022-03-24T18:01:35.316+09:00","Filling_0000000866_265","2022-03-24T18:01:34.730+09:00","Blow_0000000866_936","2022-03-24T18:01:33.358+09:00","E001","Blow_0000000866_936","10486","90889","2122","51186","14853","76982","E001","Filling_0000000866_265","775.55","689"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000870_605","2022-03-24T18:01:58.165+09:00","Filling_0000000867_288","2022-03-24T18:01:40.425+09:00","Filling_0000000867_288","2022-03-24T18:01:39.726+09:00","Blow_0000000867_832","2022-03-24T18:01:38.216+09:00","E001","Blow_0000000867_832","33781","50186","49937","73119","80674","40982","E001","Filling_0000000867_288","925.72","718"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000870_605","2022-03-24T18:01:58.165+09:00","Filling_0000000868_576","2022-03-24T18:01:45.613+09:00","Filling_0000000868_576","2022-03-24T18:01:45.047+09:00","Blow_0000000868_502","2022-03-24T18:01:43.695+09:00","E001","Blow_0000000868_502","4091","30658","23470","93796","89887","52001","E001","Filling_0000000868_576","431.7","831"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000870_605","2022-03-24T18:01:58.165+09:00","Filling_0000000869_645","2022-03-24T18:01:50.485+09:00","Filling_0000000869_645","2022-03-24T18:01:49.932+09:00","Blow_0000000869_520","2022-03-24T18:01:48.571+09:00","E001","Blow_0000000869_520","70780","38423","76263","79625","57310","43879","E001","Filling_0000000869_645","492.95","698"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000870_605","2022-03-24T18:01:58.165+09:00","Filling_0000000870_254","2022-03-24T18:01:55.370+09:00","Filling_0000000870_254","2022-03-24T18:01:54.788+09:00","Blow_0000000870_699","2022-03-24T18:01:53.440+09:00","E001","Blow_0000000870_699","75012","60706","87202","20948","26076","41740","E001","Filling_0000000870_254","926.55","694"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000876_636","2022-03-24T18:02:31.436+09:00","Filling_0000000871_328","2022-03-24T18:02:01.576+09:00","Filling_0000000871_328","2022-03-24T18:02:00.991+09:00","Blow_0000000871_217","2022-03-24T18:01:59.504+09:00","E001","Blow_0000000871_217","78270","9646","23315","74167","4241","26243","E001","Filling_0000000871_328","729.33","683"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000876_636","2022-03-24T18:02:31.436+09:00","Filling_0000000872_467","2022-03-24T18:02:06.305+09:00","Filling_0000000872_467","2022-03-24T18:02:05.753+09:00","Blow_0000000872_473","2022-03-24T18:02:04.402+09:00","E001","Blow_0000000872_473","5753","83572","32175","62281","88","45656","E001","Filling_0000000872_467","36.38","241"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000876_636","2022-03-24T18:02:31.436+09:00","Filling_0000000873_217","2022-03-24T18:02:11.173+09:00","Filling_0000000873_217","2022-03-24T18:02:10.602+09:00","Blow_0000000873_076","2022-03-24T18:02:09.285+09:00","E001","Blow_0000000873_076","12760","99517","5843","540","47488","42914","E001","Filling_0000000873_217","132.89","147"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000876_636","2022-03-24T18:02:31.436+09:00","Filling_0000000874_354","2022-03-24T18:02:15.962+09:00","Filling_0000000874_354","2022-03-24T18:02:15.431+09:00","Blow_0000000874_683","2022-03-24T18:02:14.011+09:00","E001","Blow_0000000874_683","24895","75814","90243","70340","1293","46626","E001","Filling_0000000874_354","695.89","587"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000876_636","2022-03-24T18:02:31.436+09:00","Filling_0000000875_508","2022-03-24T18:02:20.927+09:00","Filling_0000000875_508","2022-03-24T18:02:20.302+09:00","Blow_0000000875_216","2022-03-24T18:02:18.932+09:00","E001","Blow_0000000875_216","48363","28666","38630","53704","75659","60125","E001","Filling_0000000875_508","7.47","71"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000876_636","2022-03-24T18:02:31.436+09:00","Filling_0000000876_486","2022-03-24T18:02:28.780+09:00","Filling_0000000876_486","2022-03-24T18:02:28.246+09:00","Blow_0000000876_147","2022-03-24T18:02:26.950+09:00","E001","Blow_0000000876_147","29580","8075","79509","80530","66583","11051","E001","Filling_0000000876_486","306","912"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000882_212","2022-03-24T18:03:01.960+09:00","Filling_0000000877_118","2022-03-24T18:02:34.671+09:00","Filling_0000000877_118","2022-03-24T18:02:34.115+09:00","Blow_0000000877_520","2022-03-24T18:02:32.740+09:00","E001","Blow_0000000877_520","20681","43090","75192","12176","78775","32201","E001","Filling_0000000877_118","953.56","422"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000882_212","2022-03-24T18:03:01.960+09:00","Filling_0000000878_662","2022-03-24T18:02:39.485+09:00","Filling_0000000878_662","2022-03-24T18:02:38.928+09:00","Blow_0000000878_235","2022-03-24T18:02:37.550+09:00","E001","Blow_0000000878_235","3562","84648","98198","68244","33487","97634","E001","Filling_0000000878_662","249.83","121"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000882_212","2022-03-24T18:03:01.960+09:00","Filling_0000000879_464","2022-03-24T18:02:44.221+09:00","Filling_0000000879_464","2022-03-24T18:02:43.675+09:00","Blow_0000000879_519","2022-03-24T18:02:42.397+09:00","E001","Blow_0000000879_519","94437","35506","91725","13471","17315","94272","E001","Filling_0000000879_464","611.18","420"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000882_212","2022-03-24T18:03:01.960+09:00","Filling_0000000880_273","2022-03-24T18:02:49.038+09:00","Filling_0000000880_273","2022-03-24T18:02:48.469+09:00","Blow_0000000880_216","2022-03-24T18:02:47.059+09:00","E001","Blow_0000000880_216","83940","84529","96322","41200","2042","46059","E001","Filling_0000000880_273","139.48","952"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000882_212","2022-03-24T18:03:01.960+09:00","Filling_0000000881_955","2022-03-24T18:02:54.037+09:00","Filling_0000000881_955","2022-03-24T18:02:53.507+09:00","Blow_0000000881_159","2022-03-24T18:02:51.956+09:00","E001","Blow_0000000881_159","9299","49546","89107","75475","54897","20756","E001","Filling_0000000881_955","528.1","680"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000882_212","2022-03-24T18:03:01.960+09:00","Filling_0000000882_836","2022-03-24T18:02:59.039+09:00","Filling_0000000882_836","2022-03-24T18:02:58.419+09:00","Blow_0000000882_363","2022-03-24T18:02:57.019+09:00","E001","Blow_0000000882_363","47430","15403","60890","26471","96763","78977","E001","Filling_0000000882_836","65","320"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000888_141","2022-03-24T18:03:32.946+09:00","Filling_0000000883_219","2022-03-24T18:03:05.230+09:00","Filling_0000000883_219","2022-03-24T18:03:04.702+09:00","Blow_0000000883_524","2022-03-24T18:03:03.323+09:00","E001","Blow_0000000883_524","36723","90619","9519","66015","62722","6134","E001","Filling_0000000883_219","90.04","353"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000888_141","2022-03-24T18:03:32.946+09:00","Filling_0000000884_973","2022-03-24T18:03:09.890+09:00","Filling_0000000884_973","2022-03-24T18:03:09.334+09:00","Blow_0000000884_284","2022-03-24T18:03:07.982+09:00","E001","Blow_0000000884_284","54168","44665","51631","97970","44970","63479","E001","Filling_0000000884_973","127.55","328"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000888_141","2022-03-24T18:03:32.946+09:00","Filling_0000000885_410","2022-03-24T18:03:14.679+09:00","Filling_0000000885_410","2022-03-24T18:03:14.104+09:00","Blow_0000000885_832","2022-03-24T18:03:12.734+09:00","E001","Blow_0000000885_832","51570","67334","62176","19198","38061","86364","E001","Filling_0000000885_410","981.16","973"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000888_141","2022-03-24T18:03:32.946+09:00","Filling_0000000886_218","2022-03-24T18:03:19.528+09:00","Filling_0000000886_218","2022-03-24T18:03:18.995+09:00","Blow_0000000886_850","2022-03-24T18:03:17.587+09:00","E001","Blow_0000000886_850","70429","32000","81122","49426","36847","18200","E001","Filling_0000000886_218","846.2","746"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000888_141","2022-03-24T18:03:32.946+09:00","Filling_0000000887_283","2022-03-24T18:03:24.256+09:00","Filling_0000000887_283","2022-03-24T18:03:23.669+09:00","Blow_0000000887_752","2022-03-24T18:03:22.315+09:00","E001","Blow_0000000887_752","22094","84987","59574","36679","85832","22505","E001","Filling_0000000887_283","186.96","66"
"Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Pallet Packaging_0000000888_641","2022-03-24T18:03:34.090+09:00","Case Packaging_0000000888_141","2022-03-24T18:03:32.946+09:00","Filling_0000000888_447","2022-03-24T18:03:30.202+09:00","Filling_0000000888_447","2022-03-24T18:03:29.643+09:00","Blow_0000000888_123","2022-03-24T18:03:28.255+09:00","E001","Blow_0000000888_123","2116","76324","65539","82588","69152","48777","E001","Filling_0000000888_447","896.04","660"
"Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Case Packaging_0000000894_872","2022-03-24T18:04:08.157+09:00","Filling_0000000889_972","2022-03-24T18:03:40.462+09:00","Filling_0000000889_972","2022-03-24T18:03:39.913+09:00","Blow_0000000889_922","2022-03-24T18:03:38.381+09:00","E001","Blow_0000000889_922","65837","65688","95734","89329","21727","33549","E001","Filling_0000000889_972","468.76","797"
"Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Case Packaging_0000000894_872","2022-03-24T18:04:08.157+09:00","Filling_0000000890_885","2022-03-24T18:03:45.376+09:00","Filling_0000000890_885","2022-03-24T18:03:44.809+09:00","Blow_0000000890_963","2022-03-24T18:03:43.363+09:00","E001","Blow_0000000890_963","91825","9885","92345","10436","47326","52879","E001","Filling_0000000890_885","863","257"
"Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Case Packaging_0000000894_872","2022-03-24T18:04:08.157+09:00","Filling_0000000891_651","2022-03-24T18:03:50.136+09:00","Filling_0000000891_651","2022-03-24T18:03:49.593+09:00","Blow_0000000891_324","2022-03-24T18:03:48.257+09:00","E001","Blow_0000000891_324","613","67744","4150","82443","75673","56935","E001","Filling_0000000891_651","724.35","818"
"Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Case Packaging_0000000894_872","2022-03-24T18:04:08.157+09:00","Filling_0000000892_831","2022-03-24T18:03:55.065+09:00","Filling_0000000892_831","2022-03-24T18:03:54.480+09:00","Blow_0000000892_332","2022-03-24T18:03:53.072+09:00","E001","Blow_0000000892_332","40395","20608","26666","79911","78972","13869","E001","Filling_0000000892_831","160.61","63"
"Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Case Packaging_0000000894_872","2022-03-24T18:04:08.157+09:00","Filling_0000000893_092","2022-03-24T18:04:00.644+09:00","Filling_0000000893_092","2022-03-24T18:04:00.132+09:00","Blow_0000000893_240","2022-03-24T18:03:57.815+09:00","E001","Blow_0000000893_240","37930","91460","57891","6004","62770","60361","E001","Filling_0000000893_092","453.29","518"
"Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Case Packaging_0000000894_872","2022-03-24T18:04:08.157+09:00","Filling_0000000894_023","2022-03-24T18:04:05.376+09:00","Filling_0000000894_023","2022-03-24T18:04:04.828+09:00","Blow_0000000894_089","2022-03-24T18:04:03.463+09:00","E001","Blow_0000000894_089","10740","95812","9291","58150","17782","11784","E001","Filling_0000000894_023","860.33","881"
"Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Case Packaging_0000000900_935","2022-03-24T18:04:41.515+09:00","Filling_0000000895_528","2022-03-24T18:04:11.489+09:00","Filling_0000000895_528","2022-03-24T18:04:10.892+09:00","Blow_0000000895_466","2022-03-24T18:04:09.519+09:00","E001","Blow_0000000895_466","20837","67111","47110","15164","55289","1309","E001","Filling_0000000895_528","103.21","47"
"Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Case Packaging_0000000900_935","2022-03-24T18:04:41.515+09:00","Filling_0000000896_927","2022-03-24T18:04:16.189+09:00","Filling_0000000896_927","2022-03-24T18:04:15.633+09:00","Blow_0000000896_105","2022-03-24T18:04:14.299+09:00","E001","Blow_0000000896_105","16406","96985","56798","80786","359","65336","E001","Filling_0000000896_927","679.12","493"
"Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Case Packaging_0000000900_935","2022-03-24T18:04:41.515+09:00","Filling_0000000897_639","2022-03-24T18:04:21.145+09:00","Filling_0000000897_639","2022-03-24T18:04:20.593+09:00","Blow_0000000897_864","2022-03-24T18:04:19.018+09:00","E001","Blow_0000000897_864","51295","44467","33569","95620","94985","48141","E001","Filling_0000000897_639","219.34","168"
"Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Case Packaging_0000000900_935","2022-03-24T18:04:41.515+09:00","Filling_0000000898_647","2022-03-24T18:04:25.976+09:00","Filling_0000000898_647","2022-03-24T18:04:25.403+09:00","Blow_0000000898_455","2022-03-24T18:04:24.058+09:00","E001","Blow_0000000898_455","34660","10292","73188","53110","91226","88964","E001","Filling_0000000898_647","125.97","859"
"Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Case Packaging_0000000900_935","2022-03-24T18:04:41.515+09:00","Filling_0000000899_682","2022-03-24T18:04:30.821+09:00","Filling_0000000899_682","2022-03-24T18:04:30.271+09:00","Blow_0000000899_048","2022-03-24T18:04:28.842+09:00","E001","Blow_0000000899_048","77599","45531","12542","68688","83962","10938","E001","Filling_0000000899_682","274.28","691"
"Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Case Packaging_0000000900_935","2022-03-24T18:04:41.515+09:00","Filling_0000000900_221","2022-03-24T18:04:38.684+09:00","Filling_0000000900_221","2022-03-24T18:04:38.141+09:00","Blow_0000000900_931","2022-03-24T18:04:36.794+09:00","E001","Blow_0000000900_931","58798","63523","73137","91804","12773","65464","E001","Filling_0000000900_221","365.61","609"
"Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Pallet Packaging_0000000912_337","2022-03-24T18:05:47.610+09:00","Case Packaging_0000000906_613","2022-03-24T18:05:15.572+09:00","Filling_0000000901_230","2022-03-24T18:04:44.876+09:00","Filling_0000000901_230","2022-03-24T18:04:44.345+09:00","Blow_0000000901_944","2022-03-24T18:04:43.046+09:00","E001","Blow_0000000901_944","72142","63952","70360","44834","7639","89195","E001","Filling_0000000901_230","960.8","615"
